location,noise,contrast,correct,RT
2.125,0.05,0.03,1.0,0.1751016250345856
2.125,0.05,0.08,1.0,0.1119363340549171
2.125,0.05,0.01,1.0,0.3915963750332594
2.125,0.05,0.52,1.0,1.7921697909478098
2.125,0.05,0.02,1.0,0.5841368329711258
2.125,0.05,0.01,0.0,0.9598931658547372
2.125,0.05,0.03,0.0,0.3916284581646323
2.125,0.05,0.01,1.0,0.3916474590077996
2.125,0.05,0.01,0.0,0.40761033399030566
2.125,0.05,0.2,0.0,0.3515802079346031
2.125,0.05,0.08,1.0,0.2954043331556022
2.125,0.05,0.52,1.0,0.19175212504342198
2.125,0.05,0.02,1.0,0.23189062508754432
2.125,0.05,0.08,1.0,0.1599381249397993
2.125,0.05,0.52,1.0,0.12017345894128084
2.125,0.05,0.03,1.0,0.23161083296872675
2.125,0.05,0.02,1.0,0.11127379210665822
2.125,0.05,0.2,1.0,0.3281415409874171
2.125,0.05,0.01,0.0,0.4482243750244379
2.125,0.05,0.01,1.0,0.19957683281973004
2.125,0.05,0.03,1.0,0.1517727088648826
2.125,0.05,0.01,1.0,0.23960766708478332
2.125,0.05,0.01,1.0,0.19126208312809467
2.125,0.05,0.02,1.0,0.4955133330076933
2.125,0.05,0.08,1.0,0.10386516689322889
2.125,0.05,0.2,1.0,0.255525124957785
2.125,0.05,0.52,1.0,0.15106612513773143
2.125,0.05,0.08,1.0,0.7035711251664907
2.125,0.05,0.52,1.0,0.336120167048648
2.125,0.05,0.01,1.0,0.08708883286453784
2.125,0.05,0.2,1.0,0.31951587507501245
2.125,0.05,0.03,1.0,0.25627316697500646
2.125,0.05,0.02,0.0,0.5276040420867503
2.125,0.05,0.01,0.0,0.33563916594721377
2.125,0.05,0.2,1.0,0.3675470829475671
2.125,0.05,0.01,0.0,0.09567779093049467
2.125,0.05,0.01,1.0,0.2235233341343701
2.125,0.05,0.03,1.0,0.24760166718624532
2.125,0.05,0.52,1.0,0.11924691707827151
2.125,0.05,0.08,1.0,0.0871392919216305
2.125,0.05,0.02,0.0,0.16267574997618794
2.125,0.05,0.02,1.0,0.22285358305089176
2.125,0.05,0.52,1.0,0.1115981659386307
2.125,0.05,0.08,1.0,0.13528691604733467
2.125,0.05,0.01,0.0,0.2236147909425199
2.125,0.05,0.01,1.0,0.35965412482619286
2.125,0.05,0.03,1.0,0.2560759170446545
2.125,0.05,0.2,1.0,0.25562741607427597
2.125,0.05,0.01,0.0,0.28758500004187226
2.125,0.05,0.52,1.0,0.2796392501331866
2.125,0.05,0.01,0.0,0.5040775409433991
2.125,0.05,0.03,1.0,0.3276000409387052
2.125,0.05,0.08,1.0,0.41553391702473164
2.125,0.05,0.2,1.0,0.23953770892694592
2.125,0.05,0.02,0.0,0.39961550012230873
2.125,0.05,0.02,1.0,0.25556012499146163
2.125,0.05,0.2,1.0,0.24758029193617404
2.125,0.05,0.08,0.0,0.1433239160105586
2.125,0.05,0.52,1.0,0.21559725003316998
2.125,0.05,0.03,1.0,0.15118412487208843
2.125,0.05,0.01,0.0,0.8795929159969091
2.125,0.05,0.01,0.0,0.5675324171315879
2.125,0.05,0.02,1.0,0.50351387495175
2.125,0.05,0.03,1.0,0.45514691690914333
2.125,0.05,0.52,1.0,0.2955707088112831
2.125,0.05,0.2,1.0,0.23119912506081164
2.125,0.05,0.01,0.0,0.47961775003932416
2.125,0.05,0.08,1.0,0.1512147078756243
2.125,0.05,0.01,0.0,0.4076024158857763
2.125,0.05,0.01,1.0,0.3275725420098752
2.125,0.05,0.03,0.0,0.3522832910530269
2.125,0.05,0.52,1.0,0.27156579098664224
2.125,0.05,0.2,1.0,0.2635332918725908
2.125,0.05,0.02,1.0,0.8635736668948084
2.125,0.05,0.01,0.0,0.5920995830092579
2.125,0.05,0.08,0.0,0.32764483289793134
2.125,0.05,0.52,1.0,0.24756854120641947
2.125,0.05,0.03,1.0,0.32765879086218774
2.125,0.05,0.01,0.0,0.8396223750896752
2.125,0.05,0.01,1.0,0.35207475000061095
2.125,0.05,0.2,1.0,0.2875615421216935
2.125,0.05,0.02,0.0,0.5755034999456257
2.125,0.05,0.08,1.0,0.7436601661611348
2.125,0.05,0.01,0.0,0.33611775003373623
2.125,0.05,0.08,1.0,0.16725462512113154
2.125,0.05,0.01,0.0,0.35161904199048877
2.125,0.05,0.03,1.0,0.18327591684646904
2.125,0.05,0.2,1.0,0.2635821250732988
2.125,0.05,0.02,1.0,0.4875709998887032
2.125,0.05,0.52,1.0,0.26362516707740724
6.375,0.05,0.01,0.0,0.5036874581128359
6.375,0.05,0.52,1.0,0.3195549170486629
6.375,0.05,0.03,1.0,0.4235169580206275
6.375,0.05,0.08,1.0,0.3278127498924732
6.375,0.05,0.02,1.0,0.34397275000810623
6.375,0.05,0.01,1.0,0.2319952081888914
6.375,0.05,0.2,1.0,0.16785937501117587
6.375,0.05,0.03,1.0,0.22359104198403656
6.375,0.05,0.52,1.0,0.20753816701471806
6.375,0.05,0.01,1.0,0.2875950001180172
6.375,0.05,0.08,1.0,0.12760658306069672
6.375,0.05,0.01,0.0,0.3116080828476697
6.375,0.05,0.02,0.0,0.5595919578336179
6.375,0.05,0.2,0.0,0.21559224999509752
6.375,0.05,0.02,0.0,0.8715914997737855
6.375,0.05,0.2,1.0,0.3515664169099182
6.375,0.05,0.01,0.0,0.35945991706103086
6.375,0.05,0.08,1.0,0.3356172500643879
6.375,0.05,0.03,1.0,0.39160412503406405
6.375,0.05,0.52,1.0,0.35961416689679027
6.375,0.05,0.01,0.0,0.4635729999281466
6.375,0.05,0.01,0.0,0.3756193339359015
6.375,0.05,0.08,1.0,0.37557574990205467
6.375,0.05,0.2,1.0,0.36759749986231327
6.375,0.05,0.02,1.0,0.4319362919777632
6.375,0.05,0.03,0.0,0.551636208081618
6.375,0.05,0.52,1.0,0.33552145794965327
6.375,0.05,0.01,1.0,0.919564041076228
6.375,0.05,0.2,1.0,0.359608958940953
6.375,0.05,0.03,0.0,0.3998847499024123
6.375,0.05,0.02,1.0,0.3915508750360459
6.375,0.05,0.01,0.0,0.31966116605326533
6.375,0.05,0.08,1.0,0.26364062493667006
6.375,0.05,0.01,0.0,0.36757608293555677
6.375,0.05,0.52,1.0,0.28761604195460677
6.375,0.05,0.52,1.0,0.31163416686467826
6.375,0.05,0.2,1.0,0.23955404199659824
6.375,0.05,0.03,1.0,0.5112888331059366
6.375,0.05,0.08,1.0,0.31162687484174967
6.375,0.05,0.01,1.0,0.29558799997903407
6.375,0.05,0.02,0.0,0.14356583287008107
6.375,0.05,0.01,1.0,0.3195907911285758
6.375,0.05,0.01,0.0,0.5916067080106586
6.375,0.05,0.02,0.0,0.5995332908350974
6.375,0.05,0.03,0.0,0.3436313751153648
6.375,0.05,0.2,1.0,0.3276087499689311
6.375,0.05,0.52,1.0,0.33555099996738136
6.375,0.05,0.08,1.0,0.0630353749729693
6.375,0.05,0.01,0.0,0.3995782919228077
6.375,0.05,0.2,1.0,1.6236563329584897
6.375,0.05,0.01,1.0,0.5596765000373125
6.375,0.05,0.01,1.0,0.30375275015830994
6.375,0.05,0.52,1.0,0.24755308288149536
6.375,0.05,0.03,1.0,0.279578167013824
6.375,0.05,0.08,1.0,0.31185575015842915
6.375,0.05,0.02,0.0,0.2796091251075268
6.375,0.05,0.01,0.0,0.27963604195974767
6.375,0.05,0.2,1.0,0.2956190418917686
6.375,0.05,0.03,0.0,0.33590687485411763
6.375,0.05,0.52,1.0,0.2395620420575142
6.375,0.05,0.08,1.0,0.3356402500066906
6.375,0.05,0.01,1.0,0.22363604209385812
6.375,0.05,0.02,0.0,0.5515940000768751
6.375,0.05,0.08,1.0,0.31156858312897384
6.375,0.05,0.52,1.0,0.16759058297611773
6.375,0.05,0.2,1.0,0.25559620815329254
6.375,0.05,0.02,1.0,0.28746416699141264
6.375,0.05,0.01,0.0,0.6639473750256002
6.375,0.05,0.01,1.0,0.4236209171358496
6.375,0.05,0.03,1.0,0.4156144158914685
6.375,0.05,0.2,1.0,0.13555125007405877
6.375,0.05,0.01,1.0,0.5359410420060158
6.375,0.05,0.02,1.0,0.3358989998232573
6.375,0.05,0.08,1.0,0.1276627911720425
6.375,0.05,0.03,1.0,0.44757629185914993
6.375,0.05,0.01,1.0,0.38357845903374255
6.375,0.05,0.52,1.0,0.37559512513689697
6.375,0.05,0.2,0.0,0.2635911249089986
6.375,0.05,0.52,1.0,0.29556674999184906
6.375,0.05,0.02,0.0,0.4796469588764012
6.375,0.05,0.08,1.0,0.31160179199650884
6.375,0.05,0.03,1.0,1.6555732910055667
6.375,0.05,0.01,1.0,0.17521758400835097
6.375,0.05,0.01,1.0,0.0234523331746459
6.375,0.05,0.01,1.0,0.4241537090856582
6.375,0.05,0.08,1.0,0.47156633296981454
6.375,0.05,0.03,1.0,0.13568475004285574
6.375,0.05,0.02,0.0,0.8079399580601603
6.375,0.05,0.2,1.0,0.3115687081590295
6.375,0.05,0.01,1.0,0.3553570001386106
6.375,0.05,0.52,1.0,0.23992333305068314
6.375,0.05,0.02,0.0,0.12758058379404247
6.375,0.05,0.52,1.0,0.13034879206679761
6.375,0.05,0.08,1.0,0.43998491717502475
6.375,0.05,0.01,0.0,0.25801708293147385
6.375,0.05,0.2,1.0,0.15960075007751584
6.375,0.05,0.03,1.0,0.5916436251718551
6.375,0.05,0.01,0.0,0.5196017089765519
6.375,0.05,0.03,1.0,0.7756124578882009
6.375,0.05,0.02,0.0,0.4038192501757294
6.375,0.05,0.01,0.0,0.3511583327781409
6.375,0.05,0.08,1.0,0.3516022921539843
6.375,0.05,0.52,1.0,0.3282249169424176
6.375,0.05,0.2,1.0,0.33562537492252886
6.375,0.05,0.01,1.0,0.21555387508124113
6.375,0.05,0.02,0.0,0.34362016688100994
6.375,0.05,0.01,0.0,0.3195747078862041
6.375,0.05,0.03,1.0,0.3595891671720892
6.375,0.05,0.01,1.0,0.2878242088481784
6.375,0.05,0.08,1.0,0.3195785409770906
6.375,0.05,0.2,1.0,0.34363358304835856
6.375,0.05,0.52,0.0,0.24748833407647908
6.375,0.05,0.03,1.0,0.5034464159980416
6.375,0.05,0.2,1.0,0.33595633297227323
6.375,0.05,0.08,1.0,0.2716313749551773
6.375,0.05,0.02,1.0,0.5519173750653863
6.375,0.05,0.01,1.0,0.6075875000096858
6.375,0.05,0.01,0.0,0.3359108748845756
6.375,0.05,0.52,1.0,0.3675109997857362
6.375,0.05,0.01,1.0,0.47156795812770724
6.375,0.05,0.01,1.0,0.3434847919270396
6.375,0.05,0.08,1.0,0.3116292501799762
6.375,0.05,0.2,1.0,0.3355805000755936
6.375,0.05,0.02,1.0,0.47159974998794496
6.375,0.05,0.03,1.0,0.5196498329751194
6.375,0.05,0.52,0.0,0.31169058312661946
6.375,0.05,0.01,1.0,0.3915848331525922
6.375,0.05,0.01,1.0,0.3834899999201298
6.375,0.05,0.08,1.0,0.30390637507662177
6.375,0.05,0.02,1.0,0.4635968329384923
6.375,0.05,0.2,1.0,0.15959066711366177
6.375,0.05,0.52,1.0,0.0951326668728143
6.375,0.05,0.03,1.0,0.39161887508817017
6.375,0.05,0.03,0.0,0.23157816706225276
6.375,0.05,0.2,1.0,0.1278199590742588
6.375,0.05,0.52,1.0,0.2236097080167383
6.375,0.05,0.08,1.0,0.1995891248807311
6.375,0.05,0.01,1.0,0.3595940419472754
6.375,0.05,0.02,1.0,0.2235610419884324
6.375,0.05,0.01,0.0,0.19156258320435882
6.375,0.05,0.08,1.0,0.13556624995544553
6.375,0.05,0.52,1.0,0.2719086669385433
6.375,0.05,0.02,0.0,0.2152487081475556
6.375,0.05,0.03,1.0,0.2635079170577228
6.375,0.05,0.2,1.0,0.16761825000867248
6.375,0.05,0.01,0.0,0.2715947499964386
6.375,0.05,0.01,1.0,1.2236688749399036
6.375,0.05,0.03,1.0,0.40764533285982907
6.375,0.05,0.01,0.0,0.19152112514711916
6.375,0.05,0.52,1.0,0.31164550012908876
6.375,0.05,0.2,1.0,0.14357029180973768
6.375,0.05,0.02,0.0,0.6476028331089765
6.375,0.05,0.01,0.0,1.3355217499192804
6.375,0.05,0.08,1.0,0.3276210830081254
6.375,0.05,0.01,1.0,0.8792784169781953
6.375,0.05,0.2,1.0,0.4235925420653075
6.375,0.05,0.02,1.0,0.7116072920616716
6.375,0.05,0.01,0.0,0.4639237078372389
6.375,0.05,0.08,1.0,0.9516272498294711
6.375,0.05,0.52,0.0,0.663640416925773
6.375,0.05,0.03,0.0,0.5195829169824719
6.375,0.05,0.52,1.0,0.5675799581222236
6.375,0.05,0.2,1.0,1.0795292919501662
6.375,0.05,0.01,0.0,0.8563860000576824
6.375,0.05,0.03,1.0,0.3116401669103652
6.375,0.05,0.02,0.0,0.9916289998218417
6.375,0.05,0.01,1.0,0.3116249998565763
6.375,0.05,0.08,1.0,0.3675767919048667
6.375,0.05,0.01,0.0,0.5439335419796407
6.375,0.05,0.2,1.0,0.47195499995723367
6.375,0.05,0.52,1.0,0.4556126669049263
6.375,0.05,0.03,0.0,0.4319464999716729
6.375,0.05,0.08,1.0,0.6556120000313967
6.375,0.05,0.01,1.0,0.7586829999927431
6.375,0.05,0.02,0.0,0.536016957834363
6.375,0.05,0.2,1.0,0.4156172079965472
6.375,0.05,0.08,1.0,0.5355600831098855
6.375,0.05,0.02,0.0,0.45558462501503527
6.375,0.05,0.01,1.0,0.7355639999732375
6.375,0.05,0.52,1.0,0.5116119578015059
6.375,0.05,0.01,1.0,0.4316287918481976
6.375,0.05,0.03,1.0,0.4795388749334961
6.375,0.05,0.02,1.0,0.5196521249599755
6.375,0.05,0.03,1.0,0.36756387492641807
6.375,0.05,0.08,1.0,0.3836445000488311
6.375,0.05,0.01,1.0,0.4636034998111427
6.375,0.05,0.52,1.0,0.2875406250823289
6.375,0.05,0.2,1.0,0.335799542022869
6.375,0.05,0.01,0.0,0.39217770798131824
6.375,0.05,0.01,0.0,0.4635904999449849
6.375,0.05,0.01,0.0,0.43954012519679964
6.375,0.05,0.52,1.0,1.6955979589838535
6.375,0.05,0.02,1.0,0.1835832498036325
6.375,0.05,0.08,1.0,0.44759841612540185
6.375,0.05,0.2,1.0,0.2959345420822501
6.375,0.05,0.03,1.0,0.4875682501588017
6.375,0.05,0.01,0.0,0.43164558289572597
6.375,0.05,0.01,1.0,0.42351929214783013
6.375,0.05,0.2,1.0,0.19958591694012284
6.375,0.05,0.02,1.0,0.48753941687755287
6.375,0.05,0.08,1.0,0.35939975013025105
6.375,0.05,0.03,1.0,0.41558420890942216
6.375,0.05,0.52,1.0,0.1595433340407908
6.375,0.05,0.2,1.0,0.1595424588304013
6.375,0.05,0.02,1.0,0.511557332938537
6.375,0.05,0.08,1.0,0.3835569580551237
6.375,0.05,0.01,0.0,0.5363122499547899
6.375,0.05,0.52,1.0,0.13592916703782976
6.375,0.05,0.01,0.0,0.4956185829360038
6.375,0.05,0.03,0.0,0.4079615829978138
6.375,0.05,0.2,1.0,0.3278869579080492
6.375,0.05,0.02,0.0,0.39991445816121995
6.375,0.05,0.01,0.0,0.41561654186807573
6.375,0.05,0.03,1.0,0.3996068749111146
6.375,0.05,0.52,1.0,0.3276022500358522
6.375,0.05,0.08,1.0,0.27992175007238984
6.375,0.05,0.01,0.0,0.38366349996067584
6.375,0.05,0.52,1.0,0.22357887495309114
6.375,0.05,0.01,1.0,0.27011424978263676
6.375,0.05,0.08,1.0,0.2714038749691099
6.375,0.05,0.01,0.0,0.20754120917990804
6.375,0.05,0.2,1.0,0.15959554188884795
6.375,0.05,0.02,1.0,0.2235812081489712
6.375,0.05,0.03,1.0,0.1835240840446204
6.375,0.05,0.03,1.0,0.11156508279964328
6.375,0.05,0.02,1.0,0.0877516670152545
6.375,0.05,0.08,0.0,0.2796131249051541
6.375,0.05,0.01,0.0,0.45498783397488296
6.375,0.05,0.2,1.0,0.24759800010360777
6.375,0.05,0.01,0.0,0.3119380830321461
6.375,0.05,0.52,1.0,0.32759704208001494
6.375,0.05,0.02,0.0,0.3196607909630984
6.375,0.05,0.03,0.0,0.4389543340075761
6.375,0.05,0.2,1.0,0.7035926659591496
6.375,0.05,0.01,1.0,0.3595989579334855
6.375,0.05,0.01,1.0,0.3119655840564519
6.375,0.05,0.52,1.0,0.2956162919290364
6.375,0.05,0.08,1.0,0.11965683312155306
6.375,0.05,0.52,1.0,0.279600250069052
6.375,0.05,0.01,0.0,0.48753154091537
6.375,0.05,0.02,0.0,0.5100263748317957
6.375,0.05,0.2,1.0,0.2875941670499742
6.375,0.05,0.01,0.0,0.4555953750386834
6.375,0.05,0.03,0.0,0.24753462499938905
6.375,0.05,0.08,1.0,0.3036087912041694
6.375,0.05,0.52,1.0,0.25556499999947846
6.375,0.05,0.02,0.0,0.4304886250756681
6.375,0.05,0.01,0.0,0.4396534999832511
6.375,0.05,0.08,1.0,0.3996007500682026
6.375,0.05,0.2,1.0,0.31959283305332065
6.375,0.05,0.03,1.0,0.6555990420747548
6.375,0.05,0.01,1.0,0.3441032499540597
6.375,0.05,0.02,1.0,0.4796389171388
6.375,0.05,0.01,0.0,0.383596875006333
6.375,0.05,0.01,1.0,0.2719686250202358
6.375,0.05,0.03,1.0,0.3759166249074042
6.375,0.05,0.2,1.0,0.31991674983873963
6.375,0.05,0.52,1.0,0.6553870409261435
6.375,0.05,0.08,1.0,0.23159666685387492
6.375,0.05,0.01,0.0,0.551558833103627
6.375,0.05,0.08,1.0,0.35164491599425673
6.375,0.05,0.01,0.0,0.6796303750015795
6.375,0.05,0.03,1.0,0.36773358401842415
6.375,0.05,0.02,1.0,0.5675740828737617
6.375,0.05,0.52,1.0,0.7196244581136853
6.375,0.05,0.2,1.0,0.21592350001446903
6.375,0.05,0.02,1.0,0.6795810000039637
6.375,0.05,0.01,1.0,0.5356610410381109
6.375,0.05,0.01,0.0,0.7676155001390725
6.375,0.05,0.2,1.0,0.24755408288910985
6.375,0.05,0.52,1.0,0.8716524578630924
6.375,0.05,0.03,1.0,0.4396229588892311
6.375,0.05,0.08,1.0,0.3915999580640346
6.375,0.05,0.01,0.0,0.7036254999693483
6.375,0.05,0.2,1.0,0.7756421670783311
6.375,0.05,0.03,0.0,0.4790396250318736
6.375,0.05,0.01,0.0,0.31984200002625585
6.375,0.05,0.08,1.0,0.2475601660553366
6.375,0.05,0.02,0.0,0.5596367497928441
6.375,0.05,0.52,1.0,0.4398918328806758
